Number of Labourers,Efficiency of Labourers,Number of Days
1086.0,0.5202058861639896,1095.0
789.0,0.48687675675738434,1237.0
1365.0,0.6098955842463439,946.0
914.0,0.33529225589707734,1301.0
1192.0,0.03536946375086236,1295.0
1077.0,0.18234169419635865,1284.0
916.0,0.7209333543929205,1072.0
775.0,0.64908229282651,1169.0
868.0,0.5149372478649327,1206.0
928.0,0.1957624858280786,1341.0
875.0,0.31440155695773764,1321.0
1008.0,0.6208579409581109,1092.0
682.0,0.4606650821242099,1304.0
1251.0,0.5299433089263662,1018.0
966.0,0.5108841349605435,1175.0
1147.0,0.34878249099377545,1179.0
1018.0,0.6529837437268275,1058.0
1162.0,0.3426872515550553,1159.0
946.0,0.2994090138755182,1300.0
774.0,0.5566032426929299,1221.0
885.0,0.8783154298274743,1013.0
804.0,0.8446340477749688,1050.0
1093.0,0.40143781413975765,1169.0
1106.0,0.8323220287605133,948.0
964.0,0.28057189239460434,1292.0
842.0,0.5117913359044837,1202.0
709.0,0.5012880134204262,1269.0
823.0,0.5304184372265717,1207.0
1016.0,0.6953747989251905,1041.0
826.0,0.44136032274560766,1250.0
1077.0,0.41694366098783864,1165.0
1127.0,0.7509707785600592,976.0
847.0,0.8921250049880285,1030.0
713.0,0.43084734542540115,1320.0
1169.0,0.3638832571371712,1156.0
963.0,0.49696328309190974,1182.0
1295.0,0.43681781073894344,1045.0
1206.0,0.38307835158372044,1132.0
1201.0,0.6141990116583177,1011.0
1052.0,0.5937331333619049,1085.0
903.0,0.5596117621723401,1148.0
1292.0,0.7050372499950128,936.0
683.0,0.5949606322996027,1249.0
896.0,0.3327948149828509,1302.0
917.0,0.3993006954690355,1248.0
1224.0,0.5429238503815006,1034.0
882.0,0.5293063922361192,1186.0
1378.0,0.355804410459152,1077.0
1025.0,0.34447789683878927,1245.0
1140.0,0.5859727617214633,1065.0
697.0,0.3567743676387414,1347.0
902.0,0.6472958524096813,1133.0
942.0,0.33190305989504465,1276.0
910.0,0.4622709164850634,1227.0
1014.0,0.33283488460537414,1253.0
799.0,0.5247801478236885,1230.0
932.0,0.6431013262537146,1098.0
753.0,0.4239203824810267,1316.0
1319.0,0.6092829014750587,955.0
788.0,0.4392031123707579,1268.0
734.0,0.38543098873444487,1328.0
1105.0,0.23932991112825935,1237.0
1095.0,0.5460344413973253,1090.0
498.0,0.4664844672197216,1387.0
871.0,0.6481831751384488,1139.0
1261.0,0.6226702371765814,993.0
1008.0,0.3950032459966469,1191.0
1093.0,0.44866755681393927,1144.0
1313.0,0.641746580394032,928.0
952.0,0.8211711512147077,1017.0
906.0,0.5973216499409153,1139.0
860.0,0.4699608440087175,1237.0
790.0,0.5644181947236304,1209.0
1033.0,0.32690711976630626,1233.0
1028.0,0.4700229874465259,1167.0
1107.0,0.5869843255869931,1052.0
1156.0,0.6113849848345276,1041.0
767.0,0.6484904989002057,1161.0
924.0,0.28290448969685134,1313.0
876.0,0.6832329247950742,1093.0
1089.0,0.5221201138310475,1124.0
932.0,0.37266070708736626,1240.0
578.0,0.5866090396069806,1289.0
1250.0,0.3436986190964231,1131.0
759.0,0.5697491341565399,1237.0
840.0,0.6148953308022366,1163.0
841.0,0.4413034796425119,1260.0
810.0,0.7060209262106253,1134.0
1208.0,0.351465158862158,1137.0
1083.0,0.4877057774588307,1117.0
765.0,0.7653938639495053,1109.0
876.0,0.349583244230116,1296.0
1148.0,0.5536587873455237,1076.0
637.0,0.4562916360273383,1332.0
671.0,0.3669176885353315,1364.0
1234.0,0.3684794037911596,1109.0
932.0,0.5097471438766109,1189.0
1283.0,0.5675635982763375,1014.0
738.0,0.6122130751449268,1223.0
629.0,0.5660679879829337,1280.0
1417.0,0.6980438348984744,881.0
904.0,0.49699606970062077,1203.0
1177.0,0.38320282440137465,1137.0
656.0,0.550775623191725,1270.0
1229.0,0.749084066546017,919.0
710.0,0.7039033861176127,1159.0
1073.0,0.3813045975162212,1205.0
721.0,0.24019459225118645,1399.0
730.0,0.370858865018055,1334.0
713.0,0.2773306509114055,1390.0
1076.0,0.2709304489341824,1218.0
496.0,0.5093128847305363,1356.0
605.0,0.3450531291382184,1406.0
908.0,0.6856658827553805,1094.0
1174.0,0.4867174406369553,1077.0
1275.0,0.46497932917107937,1064.0
1071.0,0.42085287353210005,1156.0
958.0,0.48937318466521573,1192.0
1196.0,0.12979961417143832,1256.0
878.0,0.5125777707591734,1216.0
1185.0,0.5457376143295951,1050.0
989.0,0.7688567092841838,1022.0
991.0,0.35556693164577413,1230.0
782.0,0.4067904827150377,1308.0
982.0,0.5969233855263213,1118.0
985.0,0.2695492319479762,1299.0
1009.0,0.5541218025601805,1120.0
810.0,0.6225484737221845,1175.0
832.0,0.4618644504395063,1251.0
664.0,0.8069082430724432,1136.0
604.0,0.501627684617799,1327.0
928.0,0.6242601948780967,1126.0
1236.0,0.7906643455664857,915.0
1010.0,0.5060816828202376,1160.0
1211.0,0.6206662528457886,1016.0
1201.0,0.619975232220434,1022.0
939.0,0.6511864157694247,1108.0
839.0,0.6198601119890381,1164.0
845.0,0.6981711765903714,1115.0
1131.0,0.42055388531294435,1149.0
618.0,0.33892775325740765,1399.0
876.0,0.6381426225314216,1150.0
737.0,0.3535442675021023,1349.0
690.0,0.56663556670324,1248.0
1072.0,0.5696346020357448,1091.0
944.0,0.9291334216789602,958.0
872.0,0.4222983781942862,1274.0
811.0,0.37132570130751485,1305.0
1056.0,0.5172757585465291,1138.0
897.0,0.5388306594837525,1168.0
838.0,0.4816042807396641,1231.0
767.0,0.4556400708951828,1268.0
895.0,0.4741865658903794,1213.0
1122.0,0.44817745114499274,1136.0
1057.0,0.6502046653981534,1047.0
1008.0,0.5531258907899984,1128.0
1078.0,0.418808627294486,1159.0
805.0,0.4788321730197336,1252.0
990.0,0.4574405700083486,1190.0
983.0,0.5241929587758731,1135.0
951.0,0.7898046350715123,1016.0
1033.0,0.5848967125665315,1094.0
889.0,0.4056605809489289,1258.0
1101.0,0.7587375524022166,969.0
1116.0,0.4411472826000147,1142.0
1164.0,0.576147710096709,1055.0
1126.0,0.2644382974148518,1236.0
1169.0,0.2673423305005176,1206.0
1408.0,0.6451243082972863,908.0
1109.0,0.35806538690816636,1172.0
1159.0,0.40255881067106963,1141.0
873.0,0.49841213974214843,1193.0
958.0,0.19885871010276823,1326.0
982.0,0.3507579807561594,1250.0
1139.0,0.6532221546981605,1007.0
986.0,0.5950158242024293,1116.0
887.0,0.5097679151223807,1209.0
897.0,0.4180706828401951,1241.0
1146.0,0.49057239552902143,1095.0
1048.0,0.6084779102857661,1073.0
852.0,0.6097669326093691,1164.0
1207.0,0.5545468638558371,1047.0
663.0,0.598300667453974,1243.0
1333.0,0.6320001733919477,938.0
672.0,0.3150080093746377,1391.0
893.0,0.5103804755326141,1210.0
1039.0,0.34868214586406127,1219.0
965.0,0.2726668177468523,1302.0
968.0,0.485770707339662,1178.0
825.0,0.7596107926702109,1100.0
1036.0,0.449898859461185,1158.0
1053.0,0.44790737127632424,1163.0
783.0,0.6661130113013249,1177.0
1156.0,0.47403829352513843,1101.0
1026.0,0.4345438186580367,1176.0
992.0,0.566988777470157,1125.0
893.0,0.6073821794978986,1180.0
747.0,0.516253921670268,1248.0
609.0,0.3663495446129493,1390.0
901.0,0.6524057525494562,1109.0
841.0,0.44728257190105764,1235.0
1102.0,0.6906418770667955,1025.0
941.0,0.2885461883555881,1298.0
765.0,0.6147965448921989,1195.0
1097.0,0.6028960759914036,1056.0
664.0,0.5647802396623375,1265.0
826.0,0.5015251044256627,1229.0
1265.0,0.4130775592674426,1089.0
974.0,0.6395365858155213,1096.0
1334.0,0.40855136429396555,1061.0
975.0,0.547306478241719,1137.0
1141.0,0.493029822355896,1096.0
943.0,0.2540741066498914,1321.0
700.0,0.6299310460727797,1220.0
809.0,0.6494796950495318,1165.0
1049.0,0.16087916770640975,1301.0
978.0,0.4271601136627864,1206.0
1008.0,0.44498099915602496,1179.0
1001.0,0.4139523874747999,1208.0
1366.0,0.43455247283574844,1053.0
787.0,0.4481812925169823,1257.0
995.0,0.3857836437046288,1225.0
1165.0,0.5666634609589317,1052.0
943.0,0.5653963611829551,1133.0
1285.0,0.7050215965862017,926.0
753.0,0.37763194956048496,1325.0
1000.0,0.5423402487115077,1127.0
883.0,0.6470290357032553,1153.0
912.0,0.36441993384834737,1265.0
1129.0,0.4893495886146215,1102.0
859.0,0.34679927901862645,1299.0
976.0,0.44983654401685164,1187.0
1189.0,0.25907392861021156,1196.0
1237.0,0.6478342219065738,988.0
972.0,0.5320062848568016,1158.0
1149.0,0.41378632125304854,1137.0
1272.0,0.9574620891193991,799.0
749.0,0.9506776790900378,1028.0
978.0,0.8437427031547358,989.0
953.0,0.5595870908193319,1148.0
921.0,0.4969708295748636,1188.0
1002.0,0.5219032055426573,1145.0
1074.0,0.5478664964606189,1098.0
876.0,0.557952441432893,1180.0
1060.0,0.4043649239583852,1182.0
1075.0,0.4583938601602215,1143.0
1040.0,0.5588456061250443,1098.0
912.0,0.5177816105419133,1193.0
1154.0,0.41801591705111896,1130.0
734.0,0.40101269392998423,1337.0
1338.0,0.6531571419487462,931.0
805.0,0.5943343631489238,1192.0
896.0,0.30419634575272936,1320.0
831.0,0.5321904127727752,1197.0
522.0,0.5700715469240061,1315.0
711.0,0.41621113086882366,1329.0
1126.0,0.37381500242533944,1152.0
1043.0,0.502117527752835,1141.0
774.0,0.259325049337343,1352.0
669.0,0.4783980335624274,1304.0
760.0,0.45006010652256717,1277.0
882.0,0.7405834623373968,1066.0
1525.0,0.36527796622484376,996.0
840.0,0.33729290188204347,1306.0
1182.0,0.3378139927899441,1157.0
845.0,0.3335685840460111,1312.0
751.0,0.41647417736664033,1312.0
1220.0,0.5232478684913541,1055.0
888.0,0.49547494456841484,1209.0
906.0,0.43832411525841386,1209.0
1133.0,0.4264531615492134,1135.0
988.0,0.49501482049956,1164.0
1222.0,0.23993761580147815,1192.0
1015.0,0.48567586976474486,1156.0
816.0,0.6173861905505613,1168.0
1263.0,0.5947580782759572,1018.0
1179.0,0.45756162036715076,1115.0
637.0,0.1977202497174797,1454.0
1184.0,0.2911800422626726,1194.0
824.0,0.7308802298798671,1114.0
863.0,0.573011889005857,1167.0
919.0,0.7754026267166464,1070.0
752.0,0.5034678025525973,1268.0
1216.0,0.5438114723104374,1055.0
1388.0,0.4186882398541957,1028.0
888.0,0.5926445537239915,1152.0
1049.0,0.4400213354677636,1170.0
716.0,0.7220539762799233,1160.0
1087.0,0.48157106025772245,1122.0
976.0,0.5340232007376887,1169.0
924.0,0.49374944636693086,1190.0
1126.0,0.5088927775517458,1091.0
1107.0,0.35200724680535755,1186.0
791.0,0.9171687850578734,1018.0
1017.0,0.31542097749278386,1242.0
1333.0,0.5284588788751516,1010.0
982.0,0.39491756628568203,1214.0
569.0,0.174504985324262,1507.0
897.0,0.4106149365483298,1251.0
1060.0,0.6317127630855929,1056.0
1076.0,0.49214397032333107,1133.0
1324.0,0.4887657794012805,1018.0
903.0,0.6418466336602707,1144.0
973.0,0.5500283307884649,1149.0
718.0,0.39843975819416744,1323.0
1228.0,0.5982735524754171,998.0
1109.0,0.6489668679458132,1054.0
938.0,0.6662278301879967,1091.0
1220.0,0.6280600806593237,972.0
667.0,0.4047364162284714,1324.0
791.0,0.3438612773532582,1343.0
867.0,0.22073044432993183,1352.0
1030.0,0.6135067571950642,1097.0
1209.0,0.24900723489285875,1209.0
1042.0,0.31485360083916103,1217.0
911.0,0.42384352780640777,1236.0
828.0,0.5879401037199357,1209.0
1182.0,0.27860443200970675,1197.0
938.0,0.3562325451759357,1252.0
984.0,0.37098315858113473,1219.0
719.0,0.48315477296469483,1308.0
961.0,0.29660874451809593,1279.0
1129.0,0.47402656085628786,1120.0
716.0,0.3754485087400228,1344.0
1031.0,0.5548606504115831,1125.0
1080.0,0.46507615856415796,1132.0
714.0,0.5943925863282008,1239.0
984.0,0.36925195553518186,1238.0
998.0,0.780250282557314,1028.0
948.0,0.6938918831962336,1096.0
894.0,0.6844983738522201,1095.0
844.0,0.5227961252553553,1213.0
505.0,0.5459222172827911,1340.0
1101.0,0.2811332643293385,1227.0
1176.0,0.7689531133175145,956.0
1016.0,0.6768358851094342,1045.0
949.0,0.4903561383475103,1181.0
910.0,0.4873229852695604,1195.0
1152.0,0.6265287580330094,999.0
733.0,0.3164202438195741,1365.0
1045.0,0.3456126321628611,1214.0
759.0,0.4272208072289603,1292.0
1329.0,0.27526154129410907,1126.0
649.0,0.36029753439263207,1383.0
928.0,0.556289717606224,1150.0
854.0,0.5767945483700927,1186.0
983.0,0.2147282348500042,1325.0
971.0,0.44659771666345827,1189.0
789.0,0.7173136384511858,1155.0
779.0,0.42048987575078456,1291.0
885.0,0.7802759990084064,1061.0
1159.0,0.5247832724766426,1078.0
830.0,0.23863720084013101,1352.0
1056.0,0.6087418411633242,1078.0
895.0,0.40383930060076034,1249.0
634.0,0.6508036905257977,1232.0
1231.0,0.5268885149155914,1033.0
970.0,0.46887790918162675,1187.0
1206.0,0.3473606634885148,1150.0
925.0,0.2688765739298134,1304.0
967.0,0.5052052455372484,1152.0
1045.0,0.6643540754222067,1046.0
996.0,0.6000878850605111,1111.0
1263.0,0.6782767999464595,943.0
1021.0,0.35109736193576313,1224.0
777.0,0.25230847301626336,1365.0
815.0,0.41470473660620033,1273.0
942.0,0.9423245584371269,961.0
1387.0,0.36841741410422746,1053.0
1045.0,0.5148376671580138,1125.0
1089.0,0.5025655228401907,1125.0
959.0,0.5071958356700168,1176.0
1073.0,0.38405724878795355,1197.0
656.0,0.5953165035732397,1239.0
1109.0,0.7932902334296529,967.0
926.0,0.3796398669474177,1244.0
617.0,0.7481118174477814,1176.0
952.0,0.6941264028441713,1080.0
1250.0,0.5567996663378654,1012.0
1140.0,0.15019108593726932,1285.0
1231.0,0.47192049975831774,1065.0
859.0,0.4636715154675879,1226.0
1297.0,0.25289895453616174,1141.0
952.0,0.29404145822819766,1299.0
1078.0,0.43155659414764425,1157.0
1418.0,0.39781007279566194,1038.0
1097.0,0.6218967986758237,1046.0
702.0,0.6247092997317387,1205.0
984.0,0.2211542398616616,1307.0
923.0,0.6578758505168036,1122.0
1278.0,0.4244669805840591,1082.0
640.0,0.36259245566489595,1371.0
979.0,0.6349118720430793,1088.0
1174.0,0.4658582227171649,1089.0
1118.0,0.5045745479615636,1099.0
900.0,0.4115820713046714,1242.0
1150.0,0.433187276883871,1117.0
779.0,0.781479897552259,1116.0
850.0,0.558655654617978,1191.0
837.0,0.48038222428183425,1227.0
992.0,0.23376467106037374,1310.0
1091.0,0.5072561181107884,1125.0
1155.0,0.39116154235221967,1135.0
932.0,0.4532379571483855,1217.0
1367.0,0.7906976183159324,849.0
1245.0,0.5878901864346798,998.0
689.0,0.3851726009701915,1345.0
978.0,0.6358969383739135,1080.0
1087.0,0.7248081840500962,1020.0
748.0,0.6132262112345994,1209.0
949.0,0.575811099991792,1138.0
1056.0,0.6497071037939733,1066.0
1114.0,0.4543326027443375,1132.0
1011.0,0.4914286868913564,1167.0
974.0,0.5188640287348759,1153.0
1117.0,0.5514710737251504,1074.0
709.0,0.7096905208657802,1170.0
1002.0,0.6617383383011082,1075.0
1108.0,0.3123707746260591,1215.0
981.0,0.5024773692398643,1156.0
1193.0,0.38897734208350726,1122.0
1102.0,0.6053560538923818,1061.0
1435.0,0.5785904991320261,949.0
965.0,0.7044266341644863,1078.0
909.0,0.4328441913364315,1243.0
958.0,0.5835631758811364,1144.0
1308.0,0.28001291082255825,1131.0
1016.0,0.36234319426585215,1207.0
948.0,0.577376333136602,1122.0
922.0,0.5299766704906477,1172.0
1115.0,0.3192661276294024,1212.0
1102.0,0.5977844754840723,1073.0
827.0,0.524719360249889,1221.0
907.0,0.5874270112319155,1138.0
1159.0,0.44681025694148524,1113.0
1123.0,0.23575045229958425,1253.0
1565.0,0.3332785403462801,1003.0
924.0,0.47096723986401245,1204.0
696.0,0.49512333474766923,1287.0
972.0,0.12654386876738327,1361.0
1125.0,0.6477352119183575,1037.0
1182.0,0.374447008075092,1133.0
1112.0,0.7714266669117563,976.0
874.0,0.5478073425311277,1180.0
1152.0,0.4243152275203403,1110.0
996.0,0.2649521853873672,1259.0
847.0,0.46655909677202856,1231.0
747.0,0.611478504780027,1196.0
968.0,0.5135820857064232,1158.0
716.0,0.447755238417834,1311.0
1053.0,0.16718446754674166,1297.0
1197.0,0.43814390529251745,1113.0
778.0,0.41993137608814063,1296.0
1456.0,0.2869443866623864,1071.0
1277.0,0.5063796745207071,1048.0
900.0,0.5702906283219965,1155.0
1012.0,0.5899122010286482,1112.0
853.0,0.6035192371084035,1162.0
1352.0,0.651241206158848,938.0
1036.0,0.5274971727475855,1114.0
1184.0,0.474275451926323,1092.0
960.0,0.44559346674910083,1199.0
1126.0,0.19640039272334697,1258.0
709.0,0.5782735878555595,1245.0
1077.0,0.5479046942202306,1114.0
1077.0,0.5338446403457429,1116.0
1202.0,0.6569739644774645,980.0
1061.0,0.4017645234060794,1179.0
1044.0,0.7064729616541852,1038.0
1069.0,0.48833840693928127,1130.0
691.0,0.690588986871576,1179.0
1106.0,0.38269941595453016,1168.0
893.0,0.42094060043881143,1238.0
804.0,0.6961970147662039,1120.0
920.0,0.37209214472747765,1265.0
1087.0,0.37546081907273415,1188.0
851.0,0.5962507212161214,1165.0
1047.0,0.4858871037889106,1140.0
992.0,0.44772964697279644,1197.0
977.0,0.5217782390984183,1162.0
1254.0,0.32200074004286144,1137.0
1204.0,0.2513924921712467,1204.0
840.0,0.27236035875934284,1340.0
860.0,0.5901197835909386,1156.0
1159.0,0.3369675800170041,1184.0
1198.0,0.2660203103813692,1188.0
1407.0,0.5262251306402053,969.0
1193.0,0.552264849287627,1045.0
1049.0,0.29344701526030226,1253.0
929.0,0.48637377528734793,1188.0
1155.0,0.15571011393876716,1269.0
1176.0,0.5849357908130344,1027.0
820.0,0.6606347954781063,1140.0
1047.0,0.6459138712453609,1070.0
798.0,0.5252816096687263,1216.0
1226.0,0.7821540950540316,918.0
1200.0,0.7232462109382772,954.0
1297.0,0.49699448144077923,1027.0
919.0,0.7208984847174803,1071.0
1294.0,0.6134155838763979,984.0
809.0,0.6000657168174468,1173.0
1344.0,0.7090887516866571,921.0
980.0,0.285321281699628,1266.0
818.0,0.3822051674456126,1296.0
1203.0,0.3046597245201355,1157.0
887.0,0.490643236850092,1193.0
879.0,0.3983755451226985,1239.0
629.0,0.6704546809683195,1229.0
1039.0,0.5853438861055474,1087.0
1239.0,0.5663333069473424,1020.0
639.0,0.4778652007758319,1328.0
850.0,0.6549438323890441,1154.0
1292.0,0.6281618487727814,945.0
1424.0,0.5010519416772375,981.0
957.0,0.4584373126257804,1199.0
795.0,0.4726010389333731,1250.0
880.0,0.41049525966957934,1256.0
1126.0,0.5395685306561244,1076.0
1093.0,0.5794919265862211,1076.0
1104.0,0.7690180583731934,992.0
892.0,0.5749597358280756,1143.0
1166.0,0.45447811192157667,1090.0
1217.0,0.4185064592987116,1099.0
1014.0,0.44099994936503834,1163.0
694.0,0.3490279409199092,1374.0
928.0,0.4263030313724106,1217.0
1294.0,0.5931184167102828,969.0
988.0,0.7259950033370985,1032.0
1121.0,0.39867914333939924,1167.0
1077.0,0.41210011870930996,1169.0
1120.0,0.5255814603209289,1082.0
1355.0,0.6360792285637841,945.0
1402.0,0.38174774512186405,1040.0
889.0,0.41878829611036794,1262.0
1227.0,0.595330701873177,994.0
1192.0,0.2484021822613156,1212.0
1202.0,0.47156311183094707,1090.0
1019.0,0.352960043107177,1231.0
1142.0,0.6036245031034102,1052.0
1067.0,0.655533706345214,1040.0
1211.0,0.713134823732584,960.0
839.0,0.08028834403692225,1421.0
1245.0,0.5451141876196633,1034.0
926.0,0.6068594675113156,1145.0
992.0,0.47104639457583275,1176.0
895.0,0.7769338078537182,1056.0
1045.0,0.6448597725901501,1083.0
1059.0,0.5322785944358087,1108.0
842.0,0.47719247121158237,1230.0
1066.0,0.8488589884264421,958.0
779.0,0.4572078889630604,1270.0
949.0,0.5080064266392329,1175.0
1042.0,0.582788755726449,1102.0
912.0,0.5158260326357588,1169.0
753.0,0.4608966916378467,1264.0
805.0,0.5209606784197336,1239.0
1131.0,0.7103082135917359,992.0
929.0,0.45410940701153407,1214.0
802.0,0.5145896084386417,1233.0
1014.0,0.6076973444986566,1113.0
1187.0,0.5052185418962509,1083.0
777.0,0.7777081162258275,1122.0
234.0,0.6986868293790589,1387.0
1014.0,0.5104274771277326,1171.0
771.0,0.6323338130197278,1187.0
1348.0,0.6891678062982707,898.0
908.0,0.6021664872400073,1146.0
734.0,0.4068158563843455,1303.0
1164.0,0.4510120259712177,1103.0
1229.0,0.6087678530799712,1013.0
777.0,0.5168447180262412,1255.0
1020.0,0.4640480222400111,1185.0
1149.0,0.4448185733779636,1129.0
922.0,0.9300359953438588,956.0
1041.0,0.46558015053919605,1156.0
1237.0,0.6591976129229596,955.0
1145.0,0.5247579187381598,1077.0
1140.0,0.49146609364165617,1112.0
834.0,0.5289264878173658,1203.0
1146.0,0.5587321530040955,1066.0
748.0,0.373982265889937,1317.0
761.0,0.4752776363232817,1287.0
1050.0,0.5872193098942844,1099.0
808.0,0.7039605216352369,1127.0
1146.0,0.5730986287732208,1069.0
571.0,0.23795906591271204,1464.0
1000.0,0.4624413872893184,1185.0
819.0,0.4502594532988265,1246.0
929.0,0.542761747340556,1160.0
1041.0,0.4098625009152154,1172.0
1365.0,0.739956372146855,883.0
1168.0,0.5532595506135132,1050.0
1129.0,0.5591337366236894,1075.0
813.0,0.7232044516497832,1119.0
1082.0,0.3460010408753188,1191.0
842.0,0.2827047573697747,1344.0
1216.0,0.22502974631470396,1208.0
606.0,0.25680469632367253,1430.0
1271.0,0.4735421151849185,1033.0
1158.0,0.4178544746953254,1138.0
909.0,0.28482336019318144,1307.0
1018.0,0.65284343427791,1078.0
1122.0,0.4626798476756654,1111.0
1081.0,0.2647964661584833,1238.0
1192.0,0.5572357616032294,1038.0
869.0,0.8318941895548198,1035.0
1189.0,0.05212282024960441,1302.0
1183.0,0.7030651835086792,966.0
817.0,0.26193316084967705,1347.0
965.0,0.3298510561294885,1235.0
873.0,0.8023440719874976,1053.0
1007.0,0.3262658741654729,1251.0
833.0,0.6202138864754781,1164.0
1287.0,0.5046268372106274,1031.0
1266.0,0.39628374060658667,1097.0
1429.0,0.7156512349504505,838.0
997.0,0.2101995538753102,1300.0
770.0,0.40174226497932436,1312.0
674.0,0.42747849970314744,1343.0
823.0,0.4508012486736282,1254.0
851.0,0.4669972733903214,1223.0
1205.0,0.574358739417509,1042.0
921.0,0.3649176037886016,1268.0
1415.0,0.5149124258721055,963.0
1198.0,0.6159450694372846,1017.0
1445.0,0.39620179949781886,1018.0
856.0,0.46351500584260985,1228.0
886.0,0.47966414064998664,1213.0
967.0,0.42120517279381386,1206.0
1198.0,0.7040851786622162,973.0
997.0,0.4841733794568555,1153.0
1233.0,0.5471414164748473,1032.0
952.0,0.3119507331245116,1286.0
1048.0,0.336617780689461,1225.0
954.0,0.5212864088627631,1161.0
494.0,0.7948485260282481,1219.0
737.0,0.38000516177316923,1339.0
1109.0,0.5476537149878102,1093.0
1054.0,0.5803132986012011,1090.0
665.0,0.5070962156290557,1311.0
819.0,0.7335189238879575,1147.0
1071.0,0.32270385557655734,1226.0
1282.0,0.7339579835869974,908.0
758.0,0.6530880853595624,1176.0
1214.0,0.380971430615369,1121.0
957.0,0.3830668812003199,1222.0
1328.0,0.6757173499981786,938.0
944.0,0.4028218774202058,1227.0
753.0,0.5111833212875613,1249.0
1275.0,0.6295106560178851,980.0
860.0,0.37324535862969144,1305.0
1145.0,0.5328654152656763,1092.0
1152.0,0.28346937633838765,1211.0
1157.0,0.725503437489543,985.0
1070.0,0.40766044435630516,1182.0
780.0,0.5359021970173785,1224.0
880.0,0.5412859634661497,1181.0
841.0,0.2900114704854322,1333.0
1075.0,0.674292134238413,1031.0
1275.0,0.45030284546941624,1067.0
1159.0,0.20730625543183995,1233.0
1105.0,0.7832268357436016,958.0
1362.0,0.33536219278966584,1095.0
908.0,0.465510354179892,1223.0
1157.0,0.3477128643881462,1181.0
857.0,0.4765807243211798,1230.0
1115.0,0.7089151209922839,1023.0
915.0,0.47051294113227343,1191.0
1070.0,0.4216741560045297,1150.0
971.0,0.5546207096325692,1140.0
955.0,0.4813871389135015,1186.0
998.0,0.27214086388745423,1281.0
1301.0,0.4943147343472718,1049.0
1075.0,0.41153276020874946,1174.0
879.0,0.3733932095225519,1286.0
804.0,0.6554572866389086,1169.0
1113.0,0.5158106808285238,1113.0
1054.0,0.4656655700454049,1162.0
1170.0,0.2781244872826796,1202.0
1062.0,0.7313144790794347,1009.0
1093.0,0.4844058984960464,1128.0
1291.0,0.27731304963917824,1149.0
1205.0,0.5610156601620512,1045.0
1095.0,0.5885922448684153,1061.0
794.0,0.5955093600726574,1181.0
991.0,0.18174980814389174,1306.0
1055.0,0.7480729011429476,1007.0
1411.0,0.3231084958115906,1086.0
1130.0,0.41651856836649653,1135.0
1422.0,0.5568935767945061,956.0
791.0,0.5687961989437404,1182.0
994.0,0.5352881311715629,1121.0
866.0,0.5757317309353224,1172.0
1217.0,0.38091176950922256,1108.0
677.0,0.5554240890732118,1255.0
1072.0,0.8294189271586935,963.0
1221.0,0.6682441657066724,972.0
691.0,0.419556373117179,1338.0
1145.0,0.6584963447443832,1012.0
1166.0,0.39306548621900483,1157.0
1057.0,0.6408577295718597,1050.0
1105.0,0.6748705847715695,1014.0
1115.0,0.39574439831493763,1165.0
876.0,0.5364104219346583,1190.0
1055.0,0.5145324457791418,1115.0
925.0,0.33058779792013127,1269.0
855.0,0.41722250922405973,1268.0
794.0,0.3951261580734526,1288.0
1227.0,0.6060383954990223,980.0
1427.0,0.7039273255078412,872.0
1162.0,0.4562955080844705,1119.0
967.0,0.46932298796009597,1191.0
961.0,0.6105653148433154,1111.0
993.0,0.5606815642641271,1135.0
730.0,0.5018877033880168,1266.0
1234.0,0.6672800178620848,971.0
1262.0,0.5707436721620496,994.0
818.0,0.3070739665572343,1321.0
904.0,0.27934707192744956,1294.0
1250.0,0.2158246251573243,1201.0
976.0,0.7255644040841547,1052.0
1031.0,0.6583098175099256,1060.0
1321.0,0.481842273599466,1034.0
1158.0,0.30307601571570886,1202.0
355.0,0.1689625270052198,1602.0
965.0,0.5248278582956951,1159.0
1318.0,0.3353024889968439,1099.0
1095.0,0.515368970929326,1103.0
1298.0,0.408775730287128,1080.0
871.0,0.6189619908870397,1162.0
1234.0,0.3802895352119585,1129.0
1272.0,0.4791949348671972,1048.0
978.0,0.71793212783541,1047.0
755.0,0.603174980459714,1198.0
633.0,0.6339022956905398,1238.0
1224.0,0.4137572190756141,1110.0
773.0,0.3225899125029602,1336.0
830.0,0.4775659563255672,1236.0
939.0,0.3068820961711353,1297.0
974.0,0.540553704160098,1166.0
1133.0,0.6292980902992986,1042.0
1058.0,0.3818629641080961,1192.0
1016.0,0.22563404327787528,1287.0
1035.0,0.2990757492420775,1247.0
1345.0,0.45094599286198356,1043.0
778.0,0.4046495001844884,1301.0
1364.0,0.5427835260756799,993.0
1113.0,0.5818419382003738,1066.0
1009.0,0.46993444345122304,1158.0
734.0,0.3988906446393295,1335.0
893.0,0.8105270886476276,1037.0
1008.0,0.2976773693879201,1248.0
676.0,0.5070421572327779,1294.0
900.0,0.6652120030427325,1112.0
622.0,0.4906103040302939,1312.0
887.0,0.694623092485599,1116.0
939.0,0.4912451013367772,1191.0
1046.0,0.3661346100172978,1207.0
688.0,0.3821921474056549,1368.0
840.0,0.443236082208274,1251.0
975.0,0.49294440368741754,1160.0
818.0,0.6024468635053744,1182.0
1088.0,0.4471816635042245,1142.0
